product_id_1,product_id_2,similarity
P270594,P504795,0.4094
P270544,P270543,0.4171
P462339,P468634,0.7001
P462339,P504452,0.6515
P392648,P440929,0.405
P468634,P504452,0.6285
P468634,P504795,0.4094
P455332,P432241,0.4593
P455332,P406712,0.413
P455332,P479839,0.48
P455332,P481084,0.48
P455332,P473820,0.4393
P455332,P422648,0.4651
P455332,P446908,0.4159
P455332,P454939,0.4659
P455332,P481081,0.4998
P455332,P481397,0.5435
P455332,P501254,0.4174
P455332,P504171,0.4084
P455332,P430903,0.4121
P455332,P482058,0.4351
P270600,P395507,0.4091
P270600,P475589,0.4434
P270600,P394702,0.4036
P270600,P475590,0.4434
P504452,P122782,0.536
P504452,P444964,0.4571
P395507,P500248,0.4302
P395507,P500238,0.4222
P395507,P482260,0.403
P395507,P460624,0.4104
P395507,P469118,0.4166
P395507,P423135,0.4039
P395507,P445822,0.4061
P395507,P481081,0.447
P395507,P468143,0.4627
P395507,P283501,0.4039
P395507,P421996,0.4513
P395507,P422510,0.4498
P395507,P421998,0.4023
P395507,P483664,0.4394
P395507,P505614,0.4383
P395507,P468684,0.4174
P395507,P503991,0.4077
P395507,P504134,0.4043
P395507,P404793,0.4435
P395507,P408241,0.4422
P395507,P409834,0.4615
P395507,P409816,0.4442
P395507,P470048,0.4734
P395507,P442745,0.474
P395507,P456192,0.4441
P395507,P476028,0.4323
P395507,P504073,0.4424
P481817,P474938,0.4168
P481817,P474939,0.4581
P94421,P471226,0.4951
P94421,P471227,0.4745
P94421,P480284,0.447
P94421,P471009,0.4533
P94421,P503657,0.4185
P94421,P504881,0.5559
P472454,P472453,0.4556
P472454,P472455,0.514
P472454,P471541,0.5199
P472454,P472451,0.4727
P472454,P474936,0.4267
P12045,P420224,0.4447
P12045,P471541,0.4067
P12045,P472451,0.4657
P12045,P503655,1.0
P474938,P474937,0.7287
P474938,P474939,0.8063
P474938,P474936,0.6387
P474938,P423148,0.4061
P474938,P443350,0.402
P474938,P445833,0.4409
P474938,P457864,0.4353
P474938,P483664,0.4465
P474938,P440937,0.4236
P474938,P504424,0.4084
P395615,P478239,0.7193
P474937,P474939,0.8328
P474937,P478239,0.4694
P474937,P474936,0.6285
P474937,P474369,0.403
P474937,P438618,0.4481
P474937,P504424,0.4016
P471226,P420224,0.4523
P471226,P466114,0.4175
P471226,P467750,0.4779
P471226,P480284,0.4542
P471226,P471009,0.4336
P471226,P503657,0.4728
P471226,P504881,0.671
P471226,P504848,0.404
P381020,P468637,0.4111
P381020,P470007,0.4017
P420224,P471227,0.4356
P420224,P471009,0.4656
P420224,P471541,0.4247
P420224,P472451,0.4438
P420224,P503655,0.4447
P420224,P504881,0.5832
P420224,P504790,0.4514
P420224,P474333,0.4455
P420224,P505376,0.414
P472453,P480160,0.4402
P472453,P472455,0.4814
P472453,P471541,0.4971
P472453,P503657,0.4192
P472453,P474936,0.4407
P474939,P478239,0.4294
P474939,P474936,0.6745
P474939,P457864,0.4073
P474939,P483664,0.4029
P468637,P6028,0.4345
P468637,P469444,0.401
P480285,P467750,0.4523
P480285,P480160,0.652
P480285,P480284,0.4912
P480285,P467748,0.4005
P480285,P503657,0.6048
P480285,P504848,0.4103
P480285,P504850,0.7702
P480285,P454807,0.415
P466114,P467750,0.6982
P466114,P480284,0.4202
P466114,P467748,0.6067
P466114,P467749,0.5806
P466114,P504848,0.7682
P467750,P480160,0.533
P467750,P471227,0.4811
P467750,P471009,0.4472
P467750,P467748,0.6305
P467750,P503657,0.5296
P467750,P467749,0.6578
P467750,P504881,0.4174
P467750,P504848,0.7948
P467750,P504850,0.4696
P480160,P471227,0.4864
P480160,P480284,0.6041
P480160,P471009,0.4118
P480160,P469444,0.4117
P480160,P467748,0.4057
P480160,P503657,0.8409
P480160,P467749,0.4472
P480160,P504848,0.4472
P480160,P504850,0.769
P471227,P471009,0.6541
P471227,P503657,0.4884
P471227,P467749,0.426
P471227,P504881,0.426
P471227,P504850,0.4023
P480284,P471009,0.458
P480284,P503657,0.5013
P480284,P504850,0.6883
P480284,P483136,0.4277
P471009,P503657,0.4105
P471009,P504881,0.4595
P471009,P504850,0.4079
P471009,P500318,0.4063
P471009,P470245,0.4113
P471009,P460704,0.4162
P471009,P502842,0.4188
P471009,P478731,0.4104
P472455,P471541,0.5431
P472455,P472451,0.4661
P472455,P474936,0.4323
P471541,P472451,0.501
P471541,P474936,0.4579
P471541,P503655,0.4067
P467748,P467749,0.5246
P467748,P504848,0.7628
P467748,P504850,0.4021
P503657,P467749,0.4168
P503657,P504881,0.4005
P503657,P504848,0.4378
P503657,P504850,0.6646
P467749,P504848,0.5903
P472451,P500016,0.7441
P472451,P503655,0.4657
P470007,P469448,0.402
P470007,P431187,0.4055
P470007,P473185,0.4059
P470007,P416312,0.6184
P470007,P442836,0.4391
P470007,P476415,0.406
P474936,P483138,0.437
P474936,P467651,0.4241
P474936,P500729,0.4264
P504848,P504850,0.4659
P481366,P500399,0.6597
P481366,P500287,0.6783
P481366,P456218,0.4633
P481366,P482320,0.4541
P481366,P456407,0.4098
P481366,P504320,0.406
P501587,P455936,0.4122
P500399,P456218,0.485
P500399,P482320,0.4786
P500399,P504320,0.4098
P500287,P454387,0.6322
P500287,P454388,0.5833
P433520,P433521,0.4428
P433520,P435975,0.8456
P433520,P477812,0.9977
P458755,P476843,0.7211
P458755,P459835,0.9916
P433521,P433519,0.5807
P433521,P433522,0.4268
P433521,P451728,0.4268
P433521,P451727,0.5295
P433521,P477812,0.4435
P476843,P459835,0.717
P435975,P477812,0.8418
P433519,P433524,0.4437
P433519,P451727,0.9239
P433522,P433524,0.4587
P433522,P451728,1.0
P433524,P451728,0.4587
P433524,P451727,0.4428
P500248,P500238,0.9847
P500248,P482260,0.4071
P500248,P468143,0.5056
P500248,P421998,0.4274
P500248,P445951,0.4244
P500248,P483664,0.4445
P500248,P434336,0.4477
P500248,P418624,0.4219
P500248,P468684,0.4344
P500248,P503991,0.4855
P500248,P504026,0.4657
P500248,P456192,0.4513
P500248,P476028,0.4474
P500248,P442761,0.4001
P500248,P504073,0.401
P500248,P463665,0.4482
P500248,P430146,0.4021
P500238,P468143,0.4967
P500238,P421998,0.4229
P500238,P445951,0.441
P500238,P483664,0.4357
P500238,P434336,0.4746
P500238,P418624,0.4121
P500238,P468684,0.4298
P500238,P503991,0.4746
P500238,P504026,0.4551
P500238,P456192,0.4423
P500238,P476028,0.4388
P500238,P463665,0.4395
P421235,P475083,0.7523
P421235,P502608,0.8169
P421235,P504851,0.9548
P421235,P505385,0.7499
P475921,P429504,0.4264
P475921,P502608,0.6302
P475921,P505335,0.4868
P462666,P475083,0.4751
P462666,P505385,0.5423
P456194,P430338,0.5865
P456194,P429504,0.6603
P456194,P501566,0.4733
P456194,P501585,0.4733
P456194,P505335,0.5086
P408230,P446111,0.4175
P408230,P475083,0.5689
P408230,P505385,0.5791
P406941,P406942,0.6841
P406941,P430338,0.5708
P406941,P405589,0.7892
P406941,P409227,0.8608
P406941,P505335,0.4609
P406942,P430338,0.533
P406942,P405589,0.5936
P406942,P429504,0.4825
P406942,P409227,0.7288
P406942,P501566,0.4665
P406942,P501585,0.4665
P406942,P502608,0.4079
P406942,P505335,0.5169
P483060,P122782,0.4592
P483060,P444964,0.4405
P430338,P429504,0.7036
P430338,P409227,0.4913
P430338,P501566,0.4369
P430338,P501585,0.4369
P430338,P505335,0.5206
P469449,P469448,0.7603
P469449,P467757,0.5224
P469449,P466661,0.4127
P405589,P429504,0.4555
P405589,P409227,0.7268
P405589,P501566,0.4585
P405589,P501585,0.4585
P405589,P502608,0.4024
P405589,P505335,0.5549
P469448,P467757,0.4167
P469448,P482007,0.4051
P446111,P475083,0.4183
P446111,P505385,0.4042
P467755,P467756,0.4014
P429504,P501566,0.608
P429504,P501585,0.608
P429504,P502608,0.413
P429504,P505335,0.6965
P409227,P501566,0.4261
P409227,P501585,0.4261
P409227,P505335,0.4581
P479946,P479947,0.4639
P501566,P501585,1.0
P501566,P505335,0.5427
P475083,P502608,0.6756
P475083,P504851,0.7246
P475083,P505385,0.8743
P501585,P505335,0.5427
P502608,P504851,0.7971
P502608,P505335,0.4538
P502608,P505385,0.7422
P504851,P505385,0.7311
P505385,P475200,0.4105
P126301,P453816,0.9485
P126301,P503747,0.621
P126301,P471011,0.707
P126301,P406529,0.5047
P453816,P503747,0.5812
P453816,P471011,0.6853
P453816,P406529,0.4706
P122900,P432241,0.4424
P122900,P201439,0.4474
P122900,P439643,0.6531
P122900,P385631,0.6015
P122900,P455622,0.4778
P122900,P474940,0.4778
P122900,P439648,0.6531
P122900,P474941,0.4209
P122900,P422648,0.576
P122900,P392891,0.4041
P139000,P385631,0.4493
P139000,P385632,0.5063
P139000,P393501,0.4871
P139000,P469451,0.4872
P139000,P474941,0.6064
P381030,P385632,0.4235
P381030,P398717,0.4113
P381030,P474941,0.5917
P479734,P500718,0.5368
P479734,P473267,0.4785
P479734,P403817,0.4287
P479734,P416824,0.4185
P479734,P309409,0.4243
P479734,P500771,0.5095
P479734,P448564,0.4237
P479734,P448565,0.4543
P479734,P405285,0.4051
P479734,P427513,0.4073
P479734,P481397,0.4258
P500718,P473267,0.5994
P500718,P174502,0.4434
P500718,P403817,0.496
P500718,P416824,0.4864
P500718,P407040,0.5275
P500718,P463613,0.437
P500718,P448563,0.5333
P500718,P309409,0.4149
P500718,P405286,0.4678
P500718,P500771,0.7787
P500718,P448564,0.5393
P500718,P448565,0.6021
P500718,P405285,0.453
P500718,P479839,0.4013
P500718,P481084,0.4013
P500718,P422649,0.4252
P500718,P427513,0.4199
P500718,P481397,0.4075
P500718,P479339,0.405
P500718,P442741,0.4939
P500718,P442743,0.5122
P468351,P468818,0.9828
P468351,P474942,0.617
P468351,P501164,0.6479
P468351,P504674,0.9466
P473267,P174502,0.5197
P473267,P403817,0.472
P473267,P432241,0.4199
P473267,P374841,0.4426
P473267,P122727,0.4901
P473267,P416824,0.5391
P473267,P377576,0.4758
P473267,P302900,0.4418
P473267,P407040,0.4858
P473267,P463613,0.447
P473267,P455622,0.5172
P473267,P474940,0.5172
P473267,P500771,0.5015
P473267,P448564,0.4803
P473267,P448565,0.4894
P473267,P467608,0.4081
P473267,P501164,0.4032
P473267,P479839,0.5902
P473267,P481084,0.5902
P473267,P379995,0.5056
P473267,P446908,0.4549
P473267,P380030,0.4769
P473267,P422649,0.4638
P473267,P392891,0.4424
P473267,P427513,0.5481
P473267,P481081,0.4027
P473267,P481082,0.4809
P473267,P481397,0.4819
P473267,P455924,0.4003
P122774,P174502,0.4326
P122774,P374841,0.7526
P122774,P122727,0.4247
P122774,P463613,0.5116
P122774,P474942,0.5526
P122774,P501164,0.5976
P122774,P481082,0.4207
P174502,P403817,0.4286
P174502,P374841,0.5468
P174502,P122727,0.7476
P174502,P463613,0.4636
P174502,P448563,0.5158
P174502,P500771,0.5777
P174502,P448564,0.4087
P174502,P448565,0.5201
P174502,P474942,0.4125
P174502,P379995,0.4475
P174502,P481082,0.4082
P122882,P122881,0.6775
P122882,P122651,0.4333
P122882,P439099,0.9417
P122882,P439098,0.6623
P122882,P474941,0.4347
P385432,P188307,0.7197
P385432,P481062,0.4532
P385432,P469505,0.4147
P188309,P188307,0.4745
P188309,P480289,1.0
P188309,P481062,0.6319
P188307,P480289,0.4745
P188307,P481062,0.4694
P403817,P122727,0.5299
P403817,P416824,0.5905
P403817,P377576,0.4102
P403817,P407040,0.483
P403817,P309409,0.4309
P403817,P500771,0.4676
P403817,P448564,0.4018
P403817,P448565,0.433
P403817,P405285,0.401
P403817,P427513,0.4009
P403817,P481397,0.4181
P403817,P455924,0.4073
P122881,P122876,0.6856
P122881,P122651,0.5544
P122881,P439099,0.6344
P122881,P439098,0.9889
P257537,P450290,0.4327
P257537,P416538,0.4044
P257537,P416725,0.4071
P257537,P428637,0.4038
P122661,P398717,0.487
P122661,P422000,0.4008
P432241,P377576,0.482
P432241,P479839,0.4895
P432241,P481084,0.4895
P432241,P473820,0.4252
P432241,P392891,0.5003
P432241,P427513,0.4191
P432241,P297531,0.4211
P432242,P244701,0.7067
P432242,P393501,0.4243
P432242,P469452,0.6115
P196542,P282920,0.427
P377577,P501164,0.6466
P377577,P440925,0.5522
P377577,P440926,0.5406
P196524,P4016,0.4
P196524,P254720,0.4249
P282920,P377576,0.4014
P282920,P302900,0.6207
P282920,P407040,0.4342
P282920,P379995,0.452
P282920,P427513,0.4111
P374841,P122727,0.5058
P374841,P463613,0.525
P374841,P456991,0.41
P374841,P474942,0.55
P374841,P501164,0.5323
P374841,P479839,0.4145
P374841,P481084,0.4145
P374841,P380030,0.4648
P374841,P481082,0.4683
P415773,P456991,0.6596
P415773,P410101,1.0
P201439,P422648,0.4045
P122727,P416824,0.4333
P122727,P377576,0.5227
P122727,P407040,0.4045
P122727,P463613,0.4115
P122727,P374115,0.4103
P122727,P448563,0.5171
P122727,P309409,0.4743
P122727,P500771,0.574
P122727,P448565,0.485
P122727,P479839,0.4355
P122727,P481084,0.4355
P122727,P379995,0.4857
P122727,P446908,0.4603
P122727,P380030,0.4468
P122727,P427513,0.4384
P122727,P481082,0.4524
P122727,P481397,0.4127
P122727,P417111,0.4272
P244701,P469452,0.6813
P439643,P385631,0.4868
P439643,P439648,1.0
P439643,P422648,0.5042
P122782,P444964,0.6063
P385631,P385632,0.7595
P385631,P393501,0.4277
P385631,P439648,0.4868
P385631,P474941,0.5656
P385631,P422648,0.4086
P503747,P471011,0.7107
P503747,P406529,0.4494
P417984,P443383,0.6964
P122876,P122651,0.6423
P122876,P409920,0.4268
P122876,P439098,0.6672
P122651,P409920,0.4611
P122651,P439098,0.538
P385632,P474941,0.7273
P416824,P377576,0.4821
P416824,P407040,0.5437
P416824,P309409,0.4174
P416824,P500771,0.4449
P416824,P448564,0.4298
P416824,P448565,0.4317
P416824,P479839,0.5272
P416824,P481084,0.5272
P416824,P379995,0.4214
P416824,P446908,0.4646
P416824,P380030,0.4437
P416824,P422649,0.4202
P416824,P427513,0.5482
P416824,P481081,0.4121
P416824,P481082,0.4372
P416824,P481397,0.5332
P416824,P455924,0.4388
P416824,P416538,0.4134
P416824,P428637,0.4127
P377576,P407040,0.446
P377576,P309409,0.5119
P377576,P376946,0.4253
P377576,P448565,0.4056
P377576,P405285,0.4089
P377576,P501164,0.4136
P377576,P479839,0.4984
P377576,P481084,0.4984
P377576,P379995,0.5168
P377576,P380030,0.4323
P377576,P422649,0.4658
P377576,P405032,0.458
P377576,P392891,0.4007
P377576,P427513,0.5522
P377576,P481081,0.409
P377576,P481082,0.4351
P377576,P481397,0.4309
P377576,P455924,0.4066
P377576,P416538,0.418
P377576,P428637,0.4173
P377576,P297531,0.4147
P377576,P408241,0.4146
P443383,P405032,0.4098
P302900,P455622,0.6131
P302900,P474940,0.6131
P302900,P405825,0.4264
P302900,P379995,0.4804
P302900,P399934,0.4632
P302900,P380001,0.4235
P302900,P427513,0.4337
P302900,P385253,0.406
P407040,P463613,0.4267
P407040,P448563,0.4411
P407040,P309409,0.5368
P407040,P405286,0.5241
P407040,P500771,0.4999
P407040,P448564,0.4686
P407040,P376946,0.4331
P407040,P448565,0.5122
P407040,P405285,0.5189
P407040,P479839,0.4803
P407040,P481084,0.4803
P407040,P379995,0.486
P407040,P446908,0.4321
P407040,P380030,0.465
P407040,P427513,0.5445
P407040,P481082,0.4566
P407040,P481397,0.4238
P393501,P469451,0.5131
P463613,P500771,0.4404
P463613,P448564,0.4148
P463613,P448565,0.4338
P463613,P474942,0.5221
P463613,P501164,0.5271
P455622,P474940,1.0
P455622,P456992,0.4065
P455622,P474942,0.4037
P455622,P501164,0.4118
P455622,P479839,0.4115
P455622,P481084,0.4115
P455622,P473820,0.4735
P455622,P446908,0.4011
P455622,P454939,0.4147
P455622,P392891,0.4163
P474940,P456992,0.4065
P474940,P474942,0.4037
P474940,P501164,0.4118
P474940,P479839,0.4115
P474940,P481084,0.4115
P474940,P473820,0.4735
P474940,P446908,0.4011
P474940,P454939,0.4147
P474940,P392891,0.4163
P456991,P410101,0.6596
P456991,P417980,0.4189
P456991,P479646,0.4189
P468818,P474942,0.6097
P468818,P501164,0.6402
P468818,P504674,0.9301
P448563,P309409,0.4064
P448563,P405286,0.4751
P448563,P500771,0.716
P448563,P448564,0.5527
P448563,P448565,0.871
P448563,P405285,0.5011
P309409,P405286,0.4833
P309409,P448564,0.4207
P309409,P376946,0.6381
P309409,P448565,0.4637
P309409,P405285,0.4931
P309409,P427513,0.4973
P309409,P481397,0.4277
P405286,P500771,0.4125
P405286,P376946,0.4779
P405286,P448565,0.486
P405286,P405285,0.8013
P405286,P501164,0.4025
P405286,P479839,0.4049
P405286,P481084,0.4049
P405286,P380030,0.4083
P405286,P481081,0.4028
P405286,P481082,0.401
P439648,P422648,0.5042
P469451,P4010,0.4524
P469451,P471788,0.4313
P469451,P474369,0.4772
P471011,P406529,0.5085
P456992,P392891,0.4356
P500771,P448564,0.5018
P500771,P448565,0.683
P500771,P405285,0.4411
P500771,P442741,0.4383
P500771,P442743,0.4493
P448564,P448565,0.8754
P448564,P479839,0.421
P448564,P481084,0.421
P448564,P379995,0.4205
P448564,P422649,0.446
P448564,P427513,0.4268
P448564,P481397,0.4041
P448564,P455924,0.4031
P376946,P405825,0.5647
P376946,P405285,0.5139
P376946,P427513,0.4276
P448565,P405285,0.4907
P448565,P479839,0.4409
P448565,P481084,0.4409
P448565,P379995,0.4261
P448565,P446908,0.4071
P448565,P380030,0.4031
P448565,P422649,0.4441
P448565,P427513,0.4355
P448565,P481397,0.4401
P448565,P455924,0.4039
P474942,P469452,0.4369
P474942,P501164,0.8118
P474942,P504674,0.6077
P474942,P479839,0.4024
P474942,P481084,0.4024
P474942,P473820,0.4143
P467608,P405825,0.4012
P467608,P399934,0.4143
P467608,P427513,0.44
P467608,P481081,0.4099
P467608,P481397,0.4086
P467608,P442745,0.6069
P405825,P406656,0.8655
P405825,P379995,0.4396
P439099,P439098,0.6415
P439099,P474941,0.4259
P405285,P479839,0.4094
P405285,P481084,0.4094
P405285,P481397,0.4201
P480289,P481062,0.6319
P481668,P474333,0.4146
P481668,P505376,0.4223
P481668,P504315,0.4037
P406656,P379995,0.4106
P501164,P504674,0.6378
P501164,P479839,0.4394
P501164,P481084,0.4394
P501164,P380030,0.402
P501164,P481082,0.4043
P501164,P440925,0.4212
P501164,P440926,0.4194
P500098,P500114,0.4209
P500098,P500109,0.4134
P500098,P500116,0.9666
P500114,P500094,0.4898
P500114,P500109,0.958
P500114,P500096,0.4603
P500114,P500106,0.5552
P500114,P500120,0.5215
P500094,P500109,0.4923
P500094,P500096,0.4511
P500094,P500106,0.5427
P500094,P500120,0.6196
P500094,P505711,0.5059
P500113,P500096,0.4076
P500113,P504790,0.4449
P500113,P469513,0.4307
P500109,P500096,0.4634
P500109,P500106,0.5577
P500109,P500120,0.5243
P500109,P457519,0.4119
P500096,P500106,0.4543
P500096,P500120,0.6646
P500096,P448719,0.4014
P500096,P460554,0.433
P500096,P456957,0.4136
P500096,P479688,0.4281
P500096,P483092,0.4
P500096,P502842,0.4537
P500096,P504417,0.4107
P500096,P478731,0.4007
P500106,P500120,0.5663
P500106,P505711,0.5115
P500120,P505711,0.464
P429516,P455618,0.418
P429516,P482259,0.5965
P429516,P504987,0.5457
P418221,P442267,0.5499
P418221,P429508,0.5856
P395723,P455341,0.4357
P455341,P452002,0.4081
P455341,P482256,0.4138
P455341,P500880,0.4138
P452002,P482256,0.802
P452002,P500880,0.802
P442267,P429508,0.471
P482259,P504987,0.4939
P482258,P482256,0.4578
P482258,P500880,0.4578
P482256,P500880,1.0
P504987,P445832,0.4557
P504987,P462344,0.4667
P504987,P457008,0.4903
P504987,P457009,0.4903
P504987,P417238,0.4088
P504987,P434548,0.456
P504987,P479318,0.5799
P504987,P480165,0.4279
P504987,P503997,0.5981
P504987,P479327,0.4643
P504987,P470529,0.426
P504987,P503634,0.4693
P504987,P504171,0.5042
P504987,P400207,0.5846
P504987,P442564,0.492
P504987,P437981,0.5512
P504987,P481096,0.4588
P504987,P474325,0.5347
P504987,P503923,0.4733
P504987,P500988,0.4951
P504987,P452004,0.4476
P504987,P505316,0.5058
P504987,P481334,0.4428
P504987,P480174,0.5876
P504987,P476428,0.4727
P504987,P503216,0.5249
P504987,P476515,0.4684
P504987,P472469,0.4141
P504987,P502322,0.4062
P504987,P444970,0.4419
P504987,P474075,0.5242
P504987,P501003,0.4406
P504987,P470247,0.4514
P504987,P504698,0.5176
P504987,P480192,0.441
P504987,P410400,0.4366
P504987,P503726,0.4291
P504987,P460627,0.4112
P504987,P461535,0.4273
P504987,P483495,0.4294
P504987,P456434,0.6096
P504987,P457279,0.6015
P504987,P475194,0.4544
P504987,P482754,0.4273
P504987,P475197,0.4926
P504987,P475192,0.4439
P504987,P475196,0.5041
P504987,P477830,0.4697
P472021,P472023,0.4428
P472021,P481342,0.6292
P472023,P472025,0.4053
P472023,P472022,0.4479
P472023,P481342,0.6578
P472023,P407444,0.4124
P472025,P481342,0.4172
P482260,P469454,0.4038
P482260,P423148,0.4051
P482260,P443350,0.401
P482260,P468143,0.4559
P482260,P503942,0.4921
P482260,P421996,0.4132
P482260,P422510,0.4267
P482260,P421998,0.4021
P482260,P503991,0.4225
P482260,P504026,0.4258
P482260,P456192,0.4592
P482260,P484067,0.4149
P482260,P476028,0.4205
P482260,P393718,0.476
P482260,P504073,0.4101
P482260,P463665,0.4248
P472022,P481342,0.5631
P469454,P503942,0.4118
P469454,P283501,0.4596
P469454,P503991,0.4179
P469454,P456192,0.4446
P469454,P476028,0.4991
P469454,P392142,0.4004
P469454,P504073,0.4318
P469454,P463665,0.4351
P429043,P430809,0.8154
P443352,P423688,0.9805
P443352,P460624,0.5335
P443352,P446638,0.5893
P443352,P467112,0.9653
P423688,P460624,0.5398
P423688,P446638,0.5928
P423688,P467112,0.9772
P423148,P443350,0.983
P423148,P460624,0.5384
P423148,P469118,0.4327
P423148,P446638,0.7291
P423148,P397625,0.4087
P423148,P501421,0.4614
P423148,P504880,0.4123
P423148,P468143,0.4778
P423148,P407444,0.4852
P423148,P283501,0.4329
P423148,P421996,0.4158
P423148,P422510,0.419
P423148,P421998,0.4181
P423148,P445951,0.4151
P423148,P457864,0.4099
P423148,P483664,0.4433
P423148,P422003,0.4577
P423148,P503991,0.4206
P423148,P504026,0.4294
P423148,P404793,0.4806
P423148,P478020,0.4735
P423148,P504330,0.4266
P423148,P470048,0.4173
P423148,P456192,0.4273
P423148,P203616,0.4173
P423148,P455227,0.4024
P423148,P504515,0.4167
P423148,P476028,0.4001
P423148,P410400,0.4328
P423148,P454389,0.4203
