product_id_1,product_id_2,similarity
P482552,P504203,0.4004
P482661,P504018,0.7328
P482675,P476675,0.6131
P482676,P504614,0.6282
P482676,P467972,0.491
P482676,P456566,0.4374
P482676,P503879,0.4219
P482676,P442754,0.408
P482681,P471793,0.415
P482692,P484055,0.649
P482692,P503934,0.5208
P482692,P482697,0.513
P482692,P482694,0.4857
P482692,P482695,0.4313
P482693,P482694,1.0
P482693,P484055,0.7015
P482693,P503934,0.5901
P482693,P482692,0.4857
P482693,P482696,0.4717
P482694,P503934,0.5901
P482694,P482697,0.4599
P482695,P482698,0.5683
P482695,P484055,0.4017
P482696,P484055,0.7099
P482696,P482694,0.4717
P482696,P503934,0.471
P482697,P503934,0.4295
P482698,P482697,0.5444
P482739,P482740,1.0
P482739,P482741,0.73
P482739,P504291,0.6912
P482739,P504986,0.5964
P482739,P482742,0.5383
P482740,P504291,0.6912
P482741,P482740,0.73
P482741,P504291,0.5416
P482741,P405944,0.4835
P482742,P504986,0.5415
P482742,P482740,0.5383
P482742,P482741,0.5056
P482742,P504291,0.5048
P482742,P481164,0.4764
P482747,P505208,0.6312
P482753,P475192,0.4342
P482754,P475197,0.5297
P482754,P475192,0.5107
P482754,P475196,0.4929
P482754,P475200,0.4233
P482755,P505409,0.4539
P482757,P475180,0.7225
P482757,P475186,0.6714
P482757,P475184,0.651
P482757,P475187,0.6223
P482757,P475185,0.6017
P483060,P122782,0.4592
P483060,P444964,0.4405
P483086,P505270,0.5417
P483086,P502381,0.4278
P483092,P478731,0.6602
P483092,P457439,0.6526
P483092,P504417,0.6354
P483092,P502842,0.6268
P483092,P471111,0.6101
P483127,P504892,0.5313
P483127,P503865,0.4374
P483127,P442990,0.4292
P483128,P464244,0.458
P483128,P464242,0.4435
P483136,P471086,0.9166
P483136,P500729,0.4413
P483136,P480986,0.4007
P483137,P471085,0.9207
P483137,P502479,0.5111
P483138,P467651,0.9825
P483138,P500729,0.644
P483141,P483089,0.8897
P483146,P500774,0.5317
P483146,P500785,0.526
P483146,P483145,0.4686
P483151,P500743,0.5155
P483453,P483457,0.7076
P483495,P475192,0.5303
P483495,P501474,0.5171
P483495,P475200,0.5094
P483495,P475197,0.4812
P483495,P473336,0.4736
P483643,P503262,0.5194
P483643,P442748,0.4739
P483643,P481058,0.4689
P483643,P437981,0.4479
P483643,P477830,0.4464
P483658,P442990,0.4833
P483661,P481334,0.6769
P483661,P475192,0.5476
P483661,P463964,0.4891
P483661,P471040,0.4515
P483661,P483495,0.444
P483664,P453825,0.5095
P483664,P463665,0.4799
P483664,P422003,0.4535
P483664,P456192,0.4358
P483664,P476028,0.4308
P483679,P453227,0.7272
P483679,P459133,0.7189
P483679,P503933,0.6544
P483679,P459131,0.6537
P483679,P503876,0.5308
P483692,P483086,0.7511
P483692,P483693,0.751
P483692,P483694,0.7254
P483692,P505270,0.6492
P483692,P475172,0.5972
P483693,P483086,0.7639
P483693,P505270,0.5361
P483694,P483086,0.7279
P483694,P483693,0.6909
P483694,P505270,0.5718
P483694,P463109,0.5245
P483694,P502474,0.4928
P483696,P483701,0.7251
P483697,P483696,0.9872
P483697,P483701,0.7233
P483697,P483698,0.4441
P483697,P483700,0.4381
P483698,P483701,0.7775
P483698,P483696,0.4452
P483698,P501474,0.4193
P483698,P473336,0.4046
P483699,P483701,0.4812
P483699,P483698,0.4716
P483700,P483701,0.5072
P483700,P483698,0.5039
P483700,P483696,0.4391
P483701,P501474,0.4776
P483701,P473336,0.4401
P483708,P483692,1.0
P483708,P483086,0.7511
P483708,P483693,0.751
P483708,P483694,0.7254
P483708,P505270,0.6492
P484033,P480279,0.4688
P484055,P503934,0.7236
P484055,P482694,0.7015
P484055,P482697,0.568
P484067,P476028,0.5875
P484067,P463665,0.5296
P484067,P479351,0.4388
P484067,P442757,0.4256
P484067,P309306,0.4236
P484076,P504291,0.4032
P484081,P503652,0.4187
P484081,P475200,0.4113
P484081,P482755,0.4054
P500002,P475200,0.4104
P500012,P504272,0.732
P500012,P444615,0.5684
P500012,P435387,0.5378
P500012,P501751,0.4639
P500012,P505493,0.4281
P500019,P504888,0.6585
P500019,P504852,0.5763
P500019,P435801,0.4759
P500039,P442743,0.4291
P500039,P442741,0.4093
P500094,P500120,0.6196
P500094,P500106,0.5427
P500094,P505711,0.5059
P500094,P500109,0.4923
P500094,P500096,0.4511
P500096,P500120,0.6646
P500096,P500106,0.4543
P500096,P502842,0.4537
P500096,P460554,0.433
P500096,P479688,0.4281
P500098,P500116,0.9666
P500098,P500114,0.4209
P500098,P500109,0.4134
P500102,P500101,0.4005
P500106,P500120,0.5663
P500106,P505711,0.5115
P500109,P500106,0.5577
P500109,P500120,0.5243
P500109,P500096,0.4634
P500109,P457519,0.4119
P500111,P469193,0.5237
P500111,P7365,0.4642
P500111,P470538,0.4093
P500112,P500117,0.7366
P500112,P500778,0.5305
P500112,P482323,0.5297
P500113,P504790,0.4449
P500113,P469513,0.4307
P500113,P500096,0.4076
P500114,P500109,0.958
P500114,P500106,0.5552
P500114,P500120,0.5215
P500114,P500094,0.4898
P500114,P500096,0.4603
P500117,P482323,0.5946
P500120,P505711,0.464
P500138,P501474,0.4863
P500151,P504056,0.4091
P500238,P468143,0.4967
P500238,P434336,0.4746
P500238,P503991,0.4746
P500238,P504026,0.4551
P500238,P456192,0.4423
P500244,P457520,0.5204
P500244,P464799,0.4309
P500248,P500238,0.9847
P500248,P468143,0.5056
P500248,P503991,0.4855
P500248,P504026,0.4657
P500248,P456192,0.4513
P500287,P454387,0.6322
P500287,P454388,0.5833
P500318,P483092,0.5253
P500318,P500502,0.5061
P500318,P479688,0.4815
P500318,P473726,0.4765
P500318,P455676,0.4677
P500329,P500744,0.4084
P500399,P456218,0.485
P500399,P482320,0.4786
P500399,P504320,0.4098
P500420,P475907,0.5874
P500420,P504018,0.5153
P500420,P475906,0.4721
P500420,P482661,0.4309
P500464,P504676,0.8158
P500464,P504221,0.7408
P500464,P481137,0.5193
P500482,P480354,0.8978
P500482,P502434,0.7642
P500482,P475192,0.4955
P500482,P503877,0.4875
P500482,P476737,0.4677
P500502,P483092,0.7236
P500502,P473726,0.6549
P500502,P460554,0.6491
P500502,P479688,0.6466
P500502,P442535,0.6287
P500613,P504032,0.7362
P500613,P503572,0.6913
P500613,P504639,0.4397
P500614,P472052,0.4248
P500614,P375853,0.4105
P500614,P469502,0.4012
P500618,P500055,0.4191
P500687,P502322,0.6736
P500687,P463964,0.4441
P500687,P483495,0.4433
P500687,P475197,0.4307
P500687,P481390,0.4175
P500696,P504594,0.5754
P500701,P501153,0.7426
P500701,P473820,0.5353
P500701,P446908,0.5093
P500701,P454939,0.413
P500705,P442759,0.4143
P500716,P456990,0.6013
P500716,P388262,0.4807
P500716,P504443,0.462
P500716,P453818,0.4522
P500716,P503998,0.4429
P500718,P500771,0.7787
P500718,P448565,0.6021
P500718,P473267,0.5994
P500718,P448564,0.5393
P500718,P448563,0.5333
P500729,P502842,0.6217
P500744,P467652,0.407
P500746,P504882,0.5256
P500746,P480604,0.5254
P500746,P468354,0.5066
P500746,P399656,0.4785
P500746,P480445,0.4759
P500756,P500746,0.6092
P500756,P504882,0.5395
P500756,P480604,0.534
P500756,P468354,0.507
P500756,P480445,0.505
P500771,P448565,0.683
P500771,P448564,0.5018
P500771,P442743,0.4493
P500771,P405285,0.4411
P500771,P442741,0.4383
P500777,P442003,0.6441
P500777,P504289,0.5602
P500777,P476028,0.5058
P500777,P463665,0.4674
P500777,P309306,0.4292
P500778,P500117,0.6275
P500778,P482323,0.4466
P500782,P505208,0.9918
P500782,P482747,0.6319
P500785,P502842,0.5755
P500785,P483145,0.5134
P500894,P501886,0.4471
P500894,P467251,0.4422
P500894,P472311,0.4158
P500982,P503934,0.5355
P500982,P475197,0.4232
P500983,P505120,0.776
P500983,P442867,0.5466
P500983,P427638,0.4755
P500988,P481334,0.7719
P500988,P483661,0.6185
P500988,P475192,0.6131
P500988,P480174,0.6012
P500988,P475197,0.5722
P500993,P500782,0.4118
P500993,P505208,0.4054
P501003,P456434,0.5607
P501003,P457279,0.5491
P501003,P475196,0.4987
P501003,P475197,0.4891
P501003,P504698,0.4553
P501004,P501024,0.596
P501004,P476681,0.5031
P501028,P469508,0.4349
P501028,P481390,0.4315
P501028,P471761,0.4279
P501028,P469525,0.424
P501028,P503693,0.4202
P501029,P500757,0.4131
P501031,P442742,0.4778
P501031,P466153,0.4714
P501031,P501176,0.4499
P501031,P479125,0.4471
P501031,P481837,0.4466
P501157,P503912,0.5441
P501157,P501166,0.4938
P501164,P504674,0.6378
P501164,P479839,0.4394
P501164,P481084,0.4394
P501164,P440925,0.4212
P501164,P440926,0.4194
P501165,P501188,0.5047
P501165,P501178,0.4524
P501165,P501187,0.4482
P501165,P501171,0.4059
P501166,P503912,0.8116
P501166,P481341,0.5687
P501166,P474943,0.5674
P501166,P382356,0.5584
P501166,P481975,0.5456
P501169,P503912,0.4582
P501169,P482676,0.4328
P501171,P501178,0.5677
P501171,P501199,0.4936
P501171,P501189,0.4637
P501175,P502474,0.5736
P501175,P502381,0.565
P501175,P505270,0.4682
P501175,P483086,0.4063
P501176,P505174,0.455
P501176,P442759,0.4193
P501187,P501178,0.4367
P501187,P501199,0.4244
P501187,P501188,0.4069
P501188,P501178,0.4257
P501188,P501171,0.4221
P501190,P501166,0.71
P501190,P503912,0.6062
P501190,P382356,0.5818
P501190,P503634,0.5534
P501190,P481341,0.5465
P501199,P501178,0.468
P501236,P504985,0.7098
P501236,P457272,0.4883
P501236,P481993,0.4325
P501243,P453253,0.4826
P501243,P456126,0.4413
P501243,P483058,0.4033
P501254,P504171,0.5082
P501254,P475196,0.4481
P501254,P504325,0.4321
P501254,P470548,0.4273
P501254,P504849,0.4268
P501288,P501282,0.5156
P501316,P475200,0.6751
P501316,P475192,0.4475
P501316,P475197,0.4403
P501316,P475187,0.4357
P501316,P501474,0.4025
P501323,P504303,0.7014
P501323,P502365,0.4167
P501421,P478020,0.4818
P501421,P504330,0.4564
P501421,P504515,0.4492
P501421,P483664,0.4344
P501421,P503991,0.4227
P501474,P502977,0.6724
P501474,P502998,0.6485
P501474,P503872,0.5477
P501474,P502978,0.5252
P501550,P501474,0.4489
P501550,P502192,0.4389
P501566,P501585,1.0
P501566,P505335,0.5427
P501574,P453253,0.4147
P501581,P503110,0.9855
P501585,P505335,0.5427
P501587,P455936,0.4122
P501591,P505120,0.7924
P501591,P500983,0.6479
P501591,P501474,0.4947
P501591,P475200,0.422
P501591,P483495,0.4096
P501760,P504325,0.8365
P501760,P475543,0.6776
P501886,P504171,0.4386
P501886,P501474,0.4217
P501886,P501574,0.4084
P502046,P470048,0.4309
P502047,P503345,1.0
P502169,P501474,0.4328
P502169,P479351,0.4097
P502186,P474122,0.4936
P502186,P481142,0.4583
P502195,P442840,0.4474
P502195,P479860,0.4474
P502195,P469508,0.4454
P502195,P469520,0.4321
P502195,P429952,0.4304
P502200,P502197,0.444
P502235,P504018,0.4322
P502322,P477413,0.5626
P502322,P483495,0.5571
P502322,P501474,0.5135
P502322,P461535,0.4981
P502322,P504698,0.4939
P502326,P423690,0.4746
P502326,P445822,0.4567
P502326,P422536,0.4336
P502326,P433446,0.4313
P502326,P423135,0.413
P502381,P505270,0.4474
P502395,P481834,0.806
P502395,P502448,0.7656
P502395,P502381,0.7122
P502395,P502474,0.7016
P502395,P501175,0.608
P502434,P475192,0.4094
P502448,P502381,0.647
P502448,P502474,0.6462
P502448,P501175,0.5646
P502448,P505270,0.4537
P502448,P483086,0.4503
P502474,P502381,0.631
P502474,P505270,0.4503
P502608,P504851,0.7971
P502608,P505385,0.7422
P502608,P505335,0.4538
P502691,P502710,0.4583
P502709,P480330,0.5569
P502725,P478731,0.4413
P502725,P483092,0.4124
P502725,P501474,0.4113
P502725,P502771,0.4062
P502740,P502725,0.8808
P502740,P501474,0.4524
P502740,P478731,0.4405
P502740,P501550,0.4214
P502740,P460704,0.4172
P502745,P500138,0.4041
P502761,P504465,0.7316
P502771,P501474,0.4904
P502823,P444615,0.4278
P502823,P501751,0.4251
P502842,P504417,0.5639
P502842,P478731,0.5525
P502842,P471111,0.4884
P502842,P455676,0.4734
P502842,P458216,0.4711
P502852,P504676,1.0
P502852,P504221,0.9314
P502852,P474967,0.8523
P502852,P428005,0.8158
P502852,P500464,0.8158
P502966,P474858,0.4089
P503191,P504303,0.7585
P503191,P501323,0.7467
P503191,P504327,0.4138
P503216,P476515,0.793
P503216,P456434,0.6059
P503216,P475196,0.5993
P503216,P457279,0.5978
P503216,P475194,0.5875
P503226,P504289,0.455
P503262,P481334,0.6476
P503262,P500988,0.5835
P503262,P500482,0.5481
P503262,P475192,0.5447
P503262,P483661,0.5437
P503294,P505120,0.7569
P503294,P501591,0.5782
P503294,P501254,0.4057
P503552,P461947,0.5266
P503552,P471101,0.4228
P503552,P458219,0.4131
P503562,P503552,0.8268
P503562,P461947,0.4761
P503572,P504032,0.5893
P503572,P503933,0.4569
P503572,P503876,0.4484
P503634,P504171,0.7266
P503634,P480174,0.5492
P503634,P475192,0.5456
P503634,P474325,0.5407
P503634,P463964,0.5354
P503642,P480278,0.5571
P503642,P457512,0.5258
P503642,P503892,0.436
P503642,P480280,0.4353
P503642,P484033,0.4152
P503651,P503933,0.811
P503651,P471566,0.7141
P503651,P454800,0.5115
P503651,P459131,0.5045
P503651,P503876,0.4818
P503652,P505409,0.616
P503652,P475180,0.5533
P503652,P475200,0.5401
P503652,P482755,0.4658
P503652,P475188,0.4335
P503657,P504850,0.6646
P503657,P504848,0.4378
P503657,P467749,0.4168
P503657,P504881,0.4005
P503668,P505049,0.9088
P503693,P469525,0.5171
P503693,P471064,0.469
P503693,P439057,0.4634
P503693,P469512,0.4406
P503693,P415701,0.4241
P503721,P503683,0.9381
P503721,P504424,0.4283
P503726,P456434,0.5611
P503726,P457279,0.5536
P503726,P475192,0.5256
P503726,P483495,0.5158
P503726,P463964,0.4605
P503747,P471011,0.7107
P503747,P406529,0.4494
P503809,P466153,0.5136
P503809,P479125,0.5091
P503809,P481837,0.424
P503809,P450244,0.4127
P503814,P423135,0.4988
P503814,P502326,0.4234
P503820,P503933,0.4584
P503820,P501474,0.4487
P503820,P459131,0.4349
P503820,P470048,0.4326
P503820,P478731,0.4326
P503827,P420230,0.4712
P503865,P504892,0.5037
P503865,P501288,0.4829
P503865,P474118,0.4276
P503865,P473729,0.4
P503867,P482694,0.4398
P503867,P484055,0.4375
P503867,P482696,0.4271
P503867,P504032,0.4221
P503868,P503934,0.6064
P503868,P455936,0.5149
P503868,P503878,0.4472
P503868,P420230,0.4269
P503872,P502977,0.6039
P503876,P504032,0.7157
P503876,P468850,0.4343
P503876,P501474,0.4308
P503876,P502771,0.4218
P503876,P483495,0.4116
P503877,P476737,0.6529
P503877,P502434,0.4803
P503878,P420230,0.4274
P503879,P480444,0.4868
P503879,P475540,0.4727
P503879,P480165,0.4006
P503890,P503930,0.6487
P503890,P482697,0.5521
P503890,P503894,0.5423
P503890,P504840,0.5365
P503891,P503930,0.7332
P503891,P503894,0.6998
P503891,P503901,0.6663
P503891,P504840,0.637
P503891,P503890,0.593
P503892,P457512,0.6896
P503892,P456434,0.4949
P503892,P457279,0.4883
P503892,P474325,0.4511
P503892,P479318,0.4507
P503894,P504840,0.7465
P503894,P482696,0.4828
P503894,P484055,0.4713
P503894,P503867,0.4218
P503894,P503934,0.4037
P503901,P504840,0.8181
P503901,P503894,0.7323
P503901,P503890,0.7203
P503901,P503930,0.7134
P503901,P484055,0.4834
P503912,P475200,0.467
P503912,P382356,0.4638
P503912,P504171,0.4616
P503912,P501474,0.4597
P503912,P483495,0.4566
P503923,P480192,0.5086
P503923,P503216,0.4787
P503923,P456193,0.4742
P503923,P477830,0.4704
P503923,P480174,0.4702
P503927,P503912,0.4657
P503927,P479688,0.4496
P503927,P478731,0.4412
P503927,P501166,0.4324
P503927,P482676,0.4118
P503928,P503901,0.5905
P503928,P503890,0.4438
P503928,P503930,0.4308
P503930,P503894,0.721
P503930,P504840,0.6356
P503930,P503867,0.5443
P503930,P484055,0.5327
P503930,P482693,0.5206
P503933,P503876,0.6407
P503933,P448719,0.525
P503933,P455227,0.4959
P503933,P203616,0.4849
P503933,P478731,0.4848
P503935,P4010,0.4967
P503935,P471788,0.475
P503935,P500982,0.4169
P503942,P422510,0.4181
P503942,P421996,0.4161
P503942,P450633,0.4042
P503942,P392142,0.4012
P503991,P504026,0.942
P503991,P476028,0.5347
P503991,P504023,0.5302
P503991,P504073,0.5127
P503991,P504134,0.5038
P503992,P504059,0.4391
P503992,P203616,0.4137
P503992,P503991,0.4129
P503997,P480174,0.672
P503997,P437981,0.6533
P503997,P456434,0.65
P503997,P400207,0.6437
P503997,P457279,0.6413
P503999,P481077,0.6006
P503999,P504053,0.4697
P503999,P501236,0.4456
P503999,P476432,0.4194
P504001,P504064,0.5304
P504007,P504042,0.6122
P504007,P504064,0.518
P504007,P504001,0.4916
P504016,P504031,1.0
P504016,P476028,0.4521
P504016,P504073,0.4333
P504016,P463665,0.4326
P504016,P456192,0.4214
P504023,P504073,0.4414
P504023,P456192,0.4385
P504023,P476028,0.4071
P504026,P504016,0.5334
P504026,P504031,0.5334
P504026,P476028,0.5225
P504026,P504073,0.5197
P504026,P456192,0.5111
P504031,P476028,0.4521
P504031,P504073,0.4333
P504031,P463665,0.4326
P504031,P456192,0.4214
P504031,P309306,0.4001
P504042,P504001,0.5766
P504042,P504064,0.568
P504043,P476028,0.4893
P504043,P456192,0.4428
P504043,P504073,0.4372
P504043,P463665,0.4284
P504043,P309306,0.4175
P504044,P481336,0.4094
P504044,P503920,0.4003
P504049,P471111,0.4589
P504049,P455676,0.4358
P504049,P458216,0.4337
P504050,P474118,0.4424
P504059,P203616,0.4469
P504059,P504023,0.4426
P504059,P410400,0.4211
P504059,P482058,0.4057
P504073,P463665,0.5079
P504073,P430146,0.4922
P504073,P483699,0.4284
P504073,P483698,0.4205
P504125,P502997,0.4152
P504171,P504849,0.6947
P504171,P480174,0.6266
P504171,P503216,0.589
P504171,P475192,0.5767
P504171,P483495,0.5667
P504203,P502365,0.9927
P504203,P504303,0.5037
P504203,P501323,0.4137
P504208,P503868,0.7415
P504208,P503934,0.7323
P504208,P455936,0.4169
P504212,P503868,0.9402
P504212,P504208,0.7571
P504212,P503934,0.5808
P504212,P455936,0.5123
P504212,P503878,0.4494
P504218,P481168,0.8474
P504218,P454795,0.84
P504218,P504327,0.8147
P504218,P504303,0.5164
P504218,P504203,0.4409
P504221,P504676,0.9314
P504221,P481137,0.5253
P504240,P476496,1.0
P504240,P501574,0.8946
P504240,P476485,0.4866
P504240,P480166,0.4866
P504240,P430337,0.432
P504272,P444615,0.5273
P504272,P456417,0.4247
P504272,P501751,0.4218
P504277,P456192,0.4231
P504286,P462891,0.4077
P504291,P505280,0.5828
P504291,P504324,0.5749
P504302,P505280,0.9216
P504302,P504291,0.5747
P504302,P504324,0.5303
P504302,P468407,0.5138
P504303,P502365,0.496
P504303,P481168,0.449
P504303,P454795,0.4451
P504309,P504283,0.9912
P504315,P504424,0.4685
P504320,P504911,0.7116
P504322,P504330,0.5573
P504324,P468407,0.4392
P504325,P504636,0.4858
P504325,P483495,0.4114
P504327,P504203,0.8042
P504327,P502365,0.7819
P504327,P481168,0.6498
P504327,P454795,0.6441
P504327,P504303,0.6227
P504330,P203616,0.5004
P504330,P470048,0.49
P504330,P504515,0.4569
P504330,P455227,0.4565
P504330,P453227,0.455
P504417,P471111,0.5692
P504417,P478731,0.544
P504417,P504049,0.5128
P504417,P455676,0.4993
P504417,P458216,0.4969
P504424,P471101,0.4551
P504424,P504417,0.4204
P504429,P504447,0.4284
P504441,P483145,0.4089
P504452,P122782,0.536
P504452,P444964,0.4571
P504464,P505499,0.7463
P504464,P505614,0.6439
P504515,P454389,0.4728
P504523,P468684,0.4348
P504524,P504919,0.4666
P504595,P504218,0.6943
P504595,P504327,0.6
P504595,P454018,0.4808
P504595,P426340,0.4249
P504595,P454795,0.4052
P504615,P502365,0.66
P504615,P504203,0.6552
P504615,P504327,0.4836
P504676,P481137,0.5268
P504698,P456434,0.5725
P504698,P457279,0.5601
P504698,P480192,0.5533
P504698,P410400,0.5317
P504698,P477830,0.4967
P504773,P504784,0.5292
P504773,P504441,0.4465
P504773,P447200,0.4063
P504773,P505209,0.4004
P504774,P435800,0.5335
P504774,P503944,0.5158
P504778,P482753,0.4897
P504778,P404794,0.4438
P504780,P474325,0.4771
P504780,P475543,0.4636
P504780,P480174,0.4551
P504780,P437981,0.4507
P504780,P504698,0.4335
P504786,P435800,0.4877
P504786,P503944,0.4743
P504786,P503935,0.4624
P504786,P450262,0.4578
P504786,P474333,0.4463
P504790,P505210,0.4063
P504794,P504773,0.4128
P504840,P484055,0.463
P504840,P503867,0.449
P504840,P503934,0.4235
P504840,P482693,0.4118
P504840,P482694,0.4118
P504848,P504850,0.4659
P504849,P480174,0.4715
P504849,P503216,0.4606
P504849,P481096,0.4559
P504849,P501474,0.4433
P504849,P500988,0.4379
P504851,P505385,0.7311
P504852,P483495,0.4181
P504880,P476028,0.5005
P504880,P463665,0.4835
P504880,P456192,0.4522
P504880,P503991,0.4499
P504880,P504026,0.443
P504882,P501550,0.4079
P504888,P504852,0.9053
P504888,P483495,0.4464
P504888,P500482,0.4414
P504888,P392143,0.4216
P504888,P386739,0.4172
P504892,P500318,0.4209
P504892,P501288,0.4128
P504985,P481993,0.4069
P504986,P482740,0.5964
P504986,P482741,0.5347
P504986,P504291,0.5172
P504986,P484076,0.4647
P504987,P456434,0.6096
P504987,P457279,0.6015
P504987,P503997,0.5981
P504987,P480174,0.5876
P504987,P400207,0.5846
P505009,P505020,0.5519
P505020,P416312,0.4377
P505020,P470007,0.4178
P505023,P505024,0.4807
P505023,P505054,0.4597
P505031,P505054,0.489
P505031,P505020,0.4351
P505047,P505131,0.8217
P505047,P505142,0.6715
P505054,P473729,0.4139
P505120,P442867,0.447
P505120,P427638,0.4341
P505133,P475197,0.4415
P505133,P504424,0.4036
P505139,P482008,0.4429
P505139,P470048,0.4393
P505139,P501190,0.4386
P505139,P474956,0.4349
P505139,P483495,0.43
P505142,P505131,0.6502
P505142,P450244,0.4891
P505142,P482074,0.4054
P505160,P417107,0.8108
P505160,P421249,0.6837
P505160,P430405,0.6051
P505160,P501264,0.5933
P505160,P428639,0.577
P505208,P482754,0.401
P505209,P505210,0.4842
P505270,P483495,0.4006
P505280,P504324,0.5346
P505280,P468407,0.4682
P505316,P480174,0.706
P505316,P503216,0.6535
P505316,P475196,0.5896
P505316,P456434,0.5851
P505316,P457279,0.5773
P505338,P501474,0.4214
P505338,P481058,0.4208
P505338,P503262,0.4194
P505338,P503877,0.4168
P505338,P468684,0.409
P505339,P500774,0.4232
P505346,P469537,0.7973
P505346,P505270,0.7461
P505346,P483708,0.6669
P505346,P483692,0.6669
P505346,P483694,0.6474
P505376,P451745,0.5583
P505376,P470548,0.5497
P505376,P3550,0.5217
P505376,P479705,0.5148
P505376,P469504,0.5074
P505378,P505392,0.5752
P505378,P505379,0.5666
P505378,P505381,0.5237
P505385,P475200,0.4105
P505408,P474323,0.4083
P505493,P505509,1.0
P505493,P471085,0.4035
P505499,P505615,0.6377
P505509,P471085,0.4035
P505614,P505499,0.7832
P505614,P505615,0.4448
P54509,P438362,0.9047
P54509,P433461,0.4012
P7880,P504272,0.7202
P7880,P500012,0.6074
P7880,P457005,0.6029
P7880,P12336,0.5768
P7880,P442858,0.5321
P94421,P504881,0.5559
P94421,P471226,0.4951
P94421,P471227,0.4745
P94421,P471009,0.4533
P94421,P480284,0.447
P9940,P479696,0.6157
P9940,P4039,0.428
P9941,P9939,0.6607
P9941,P479696,0.4486
